CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio
184,45,Female,100294,Student,West,Checking,3,13592,392,5255,7369,Mobile,5,Yes,17677,1544,80325,0.15058066506267442,832,Average,0.7812894851365787
185,61,Male,81331,Unemployed,Central,Checking,4,29000,138,364,6123,Mobile,15,Yes,129,1051,5462,0.8325887630460208,839,Average,0.8158705489449799
186,61,Male,115057,Student,Central,Savings,3,13891,182,9144,3467,Mobile,1,No,7239,3348,9075,0.9248076789351607,440,Poor,0.9599010878145333
187,37,Female,40529,Student,West,Checking,2,48910,89,7565,9209,Online,16,Yes,1684,1274,22095,0.021217068933384042,448,Poor,0.5012827343571687
188,47,Female,78574,Professional,East,Savings,2,34777,209,1863,2668,Branch,13,No,4812,2162,15906,0.32113618570009184,357,Average,0.3964371595680669
189,28,Male,108627,Self-Employed,North,Savings,2,46500,42,7846,7327,Branch,16,Yes,953,3109,73046,0.9355247921636286,434,Good,0.359179303180718
190,45,Female,141685,Unemployed,West,Savings,4,8779,339,8298,8121,Branch,2,Yes,14789,3771,45306,0.719583167966004,794,Poor,0.9423366609718009
191,42,Female,125330,Retired,Central,Checking,1,48369,393,9731,6021,Branch,25,No,9734,4911,82218,0.012395462118548584,650,Good,0.7588767339859519
192,56,Male,116917,Student,South,Checking,2,40908,170,8304,6151,Branch,26,No,2231,3600,58767,0.1079503692978353,479,Good,0.5151098366281822
193,50,Female,120916,Self-Employed,West,Checking,4,20032,28,5979,9663,Branch,17,Yes,18006,1087,36094,0.7371307293570841,514,Average,0.7242462591421689
194,18,Male,50932,Student,West,Checking,3,8824,22,2867,4066,Branch,4,No,10893,1421,88183,0.6800926627876476,358,Good,0.4411374120811852
195,44,Male,129633,Self-Employed,Central,Checking,1,15968,353,1047,9898,Branch,9,Yes,17344,876,18137,0.8757374048822612,600,Poor,0.7705846443941519
196,69,Female,142087,Self-Employed,Central,Savings,1,46379,164,3881,7945,Mobile,20,No,9919,4005,72405,0.7569598510032486,716,Average,0.9292622140835697
197,30,Male,21908,Retired,East,Checking,1,39153,331,3446,1986,Online,10,Yes,9899,3601,63425,0.945122705882918,782,Good,0.2153364841464226
198,58,Male,125258,Self-Employed,Central,Checking,2,30757,226,1910,9808,Mobile,17,No,18373,1218,64883,0.5430347711614549,846,Average,0.3687910875574467
199,20,Male,133489,Retired,Central,Checking,2,48192,106,9419,7804,Branch,5,No,4434,1449,90387,0.2631493241544365,629,Good,0.6490254952085581
200,56,Female,50358,Professional,Central,Savings,2,16017,350,7309,2979,Branch,6,No,3836,2707,69055,0.13111893573561317,551,Poor,0.5206925834032422
201,23,Female,50412,Student,South,Savings,2,29332,332,2812,260,Branch,17,Yes,16686,3499,90714,0.004566407161896713,803,Poor,0.4857210163690079
202,25,Female,148319,Retired,West,Savings,3,7508,93,7558,8616,Online,8,No,5475,4566,35032,0.12495075925664667,632,Average,0.8381588367858717
203,44,Male,103710,Student,West,Savings,4,45927,162,6979,737,Mobile,17,No,1659,1547,24313,0.5992740388260449,794,Poor,0.7498138967862099
204,26,Male,142856,Unemployed,Central,Checking,1,12933,92,4635,8576,Online,22,Yes,10791,1744,46803,0.40577725199660486,722,Poor,0.5245922431217815
205,54,Female,101032,Professional,East,Savings,4,13105,418,3209,2142,Mobile,9,Yes,3974,4910,80163,0.792298607225175,407,Poor,0.2458038468004442
206,50,Female,22928,Unemployed,Central,Checking,1,45756,137,4304,7709,Mobile,19,No,14629,2509,96574,0.32843043846664355,647,Average,0.7757929797527975
207,68,Male,85158,Unemployed,East,Checking,1,25960,264,2577,184,Branch,5,Yes,17729,230,81270,0.3564211142058207,327,Average,0.43829601886947056
208,59,Female,50632,Self-Employed,West,Checking,1,44522,183,9736,837,Mobile,1,Yes,17705,2901,87453,0.6169334044662996,575,Average,0.9208586518009435
209,61,Female,52309,Self-Employed,East,Savings,1,8536,494,6589,4884,Mobile,17,No,6868,1969,71850,0.9374888019154671,577,Average,0.0029536720316826193
210,41,Female,29280,Unemployed,East,Checking,3,23836,397,480,6482,Online,18,Yes,11114,203,83494,0.5909785212242494,429,Good,0.5681038006011241
211,32,Female,60449,Self-Employed,North,Savings,3,3217,315,9819,1587,Mobile,6,Yes,17328,2125,4450,0.23068961821312806,507,Average,0.6158141880456761
212,49,Female,107171,Student,East,Savings,1,17530,293,2721,3536,Online,23,Yes,6030,2030,88945,0.3913960995240978,628,Good,0.13761788819120757
213,49,Male,46957,Self-Employed,East,Savings,1,29165,119,3681,803,Mobile,14,No,1847,3505,65822,0.9230173917986767,558,Good,0.5063574665049323
214,41,Female,56895,Unemployed,South,Savings,2,19310,353,5762,4369,Online,21,Yes,5096,3655,93511,0.802671273553544,387,Poor,0.11577152133646618
215,58,Female,90499,Self-Employed,West,Savings,1,4754,291,3201,7198,Branch,1,Yes,10078,3043,84016,0.034100311394065774,488,Average,0.3998182371181821
216,69,Male,113057,Self-Employed,Central,Savings,4,42039,368,3749,824,Mobile,17,No,1531,1446,57766,0.25388358610577866,545,Good,0.6768908623309016
217,66,Male,118151,Retired,North,Savings,3,30475,87,2305,190,Online,1,No,10885,2166,35668,0.6039574543976066,303,Poor,0.6825775727644514
218,66,Male,130065,Retired,East,Checking,4,7595,241,3539,1869,Online,12,Yes,6754,3374,18133,0.737927954645753,794,Good,0.47969657092533136
219,69,Male,131858,Unemployed,South,Savings,2,29113,442,1482,776,Branch,3,No,18301,3086,66877,0.12012355805213137,748,Good,0.8280565395531192
220,29,Female,41695,Student,South,Checking,3,18361,243,8914,9638,Branch,13,Yes,437,3644,4649,0.5150098352934903,336,Average,0.5777422673183652
221,56,Female,94893,Professional,Central,Savings,2,14866,449,2871,6670,Online,4,No,5127,2313,36372,0.5624638103531523,639,Poor,0.6013531917122282
222,19,Female,83123,Professional,Central,Checking,2,39820,70,5622,4304,Online,24,Yes,12375,3564,41736,0.12131325985012331,585,Poor,0.1750166994130108
223,20,Female,45176,Unemployed,West,Checking,4,20188,152,6892,6789,Online,9,Yes,11672,3294,98503,0.43964714589179965,539,Average,0.468558736108419
224,66,Male,38409,Student,East,Checking,1,5390,208,8121,4896,Mobile,16,No,19138,2890,75231,0.003102481299387061,525,Good,0.0488625672931251
225,54,Male,144464,Student,South,Checking,3,10345,118,233,2474,Mobile,14,No,2807,2733,79873,0.6994246887108838,624,Good,0.2574153925444289
226,66,Female,76967,Student,North,Savings,3,7012,345,4896,3622,Online,5,No,8795,4037,57477,0.07659917771733449,508,Good,0.20544389583155687
227,34,Female,20987,Retired,West,Checking,1,6883,193,5896,4880,Branch,28,Yes,13341,2791,99831,0.14624121205404128,383,Good,0.37403494555113614
228,66,Female,74462,Unemployed,East,Savings,4,42572,483,9567,8972,Branch,27,Yes,15962,4030,88760,0.7923770239556055,383,Poor,0.47234838356112996
229,19,Female,87501,Professional,Central,Savings,2,28506,296,6186,6167,Branch,20,No,11550,1068,21407,0.413795568571689,566,Average,0.2275744484522778
230,19,Male,125620,Student,East,Savings,4,43770,88,6391,1391,Mobile,15,No,9921,3284,98977,0.6933119875642723,323,Average,0.05973885415869906
231,45,Female,116854,Unemployed,Central,Checking,2,20962,368,8799,2785,Branch,10,No,18645,4661,13444,0.6545528704927466,325,Poor,0.347737156013775
232,40,Male,46015,Professional,East,Savings,3,21548,280,8065,2419,Branch,25,Yes,12187,1621,89870,0.1506576672413923,481,Average,0.10107053032952784
233,54,Male,114727,Retired,North,Checking,1,5651,433,629,4454,Online,12,Yes,15224,3983,61543,0.16909600954202497,787,Good,0.13705457861561188
234,49,Male,132350,Self-Employed,West,Savings,1,3956,104,2338,7166,Branch,6,Yes,3171,1422,58067,0.6591347379586172,698,Good,0.8074974401446816
235,50,Male,86404,Professional,Central,Checking,3,39549,306,6176,8529,Mobile,19,Yes,6952,2363,92759,0.2381642848478177,711,Good,0.4157945087428957
236,18,Female,136751,Professional,North,Savings,2,30171,377,505,6179,Mobile,14,Yes,4689,3641,14199,0.44166063964895985,340,Good,0.3467401904668258
237,36,Female,148807,Professional,South,Checking,4,36974,278,4283,403,Online,14,No,2470,3884,3773,0.8213336010859809,361,Poor,0.06486172099154697
238,19,Female,70281,Self-Employed,North,Checking,2,38365,202,4802,1726,Online,7,No,515,681,4624,0.2738592358908797,726,Average,0.39589611701647887
239,61,Female,57146,Student,North,Savings,1,42933,357,5652,1353,Mobile,25,Yes,16319,1388,94448,0.3425087144346697,596,Poor,0.5588801013835148
240,43,Male,68231,Self-Employed,North,Savings,4,28992,462,4469,9218,Online,10,No,12391,4386,11785,0.31328276504982255,759,Poor,0.32957463818628496
241,49,Male,49032,Professional,Central,Checking,4,26476,406,8352,2098,Mobile,15,No,4682,3805,89000,0.7460381766575601,737,Good,0.5637001054037488
242,23,Male,48305,Retired,South,Checking,2,1659,452,8373,9734,Branch,15,No,7677,4957,57657,0.32121186340008423,443,Good,0.9989042641640006
243,49,Female,74306,Professional,West,Checking,2,8805,38,3879,4359,Mobile,18,No,4829,851,59929,0.38294774592526903,448,Average,0.4124843990804252
244,21,Male,108176,Retired,North,Checking,2,1760,83,4074,2501,Mobile,28,Yes,19885,4916,15672,0.5557805336704709,701,Good,0.5629972341183856
245,28,Male,141139,Unemployed,Central,Checking,4,31773,135,5540,2849,Branch,9,No,1839,2336,60814,0.5110971651533732,574,Average,0.18418199917502964
246,34,Male,38318,Retired,Central,Checking,3,42291,76,7819,7396,Branch,28,Yes,19744,3379,7228,0.27564584517166757,521,Poor,0.6888673916959955
247,55,Male,33246,Professional,West,Savings,4,34726,247,3210,5161,Branch,16,No,11416,3309,24055,0.60927845724202,417,Good,0.011175315492812254
248,41,Female,53844,Self-Employed,East,Savings,1,29067,143,5094,6952,Online,2,No,19473,3039,81289,0.3544450254826682,758,Poor,0.18363235746804019
249,22,Male,52602,Professional,South,Checking,3,43718,178,8399,960,Online,21,No,2667,4160,75030,0.4580980250488046,391,Good,0.3654709555925272
250,69,Male,41584,Professional,South,Savings,3,39608,484,8006,5033,Online,28,No,13569,3220,3899,0.3774311933263791,606,Poor,0.7510642767057701
251,51,Female,136327,Unemployed,North,Checking,2,5408,430,3434,9570,Mobile,15,Yes,12889,3489,65242,0.7846206225114305,465,Average,0.7288324460650999
252,23,Female,35169,Student,East,Savings,4,2855,21,1121,580,Branch,13,No,4597,2220,85261,0.5401517925860111,717,Good,0.8826981287308766
253,39,Female,45968,Professional,South,Checking,1,28785,51,1980,2071,Online,1,No,9116,2481,70186,0.9875909231577513,630,Poor,0.9669275432094184
254,28,Male,26385,Unemployed,North,Checking,4,17738,34,3106,9152,Online,2,No,10803,312,15751,0.49348803285891873,323,Average,0.19407534532994852
255,65,Male,93758,Self-Employed,East,Savings,2,6621,431,6577,8399,Online,16,Yes,2173,4052,65190,0.8907388738865919,480,Good,0.9502892244380086
256,33,Male,142684,Unemployed,Central,Savings,4,36040,396,1315,5920,Online,23,Yes,8440,2388,27056,0.5737248216860279,467,Poor,0.24176538357368904
257,50,Male,135391,Unemployed,North,Savings,1,48410,44,420,4013,Branch,28,Yes,6291,1654,88330,0.8933050508256294,512,Poor,0.619420772109373
258,26,Female,45444,Retired,East,Checking,2,38658,203,1151,2262,Branch,4,No,15309,3298,93825,0.6641235603853357,748,Good,0.16169282034678367
259,23,Male,123784,Student,West,Savings,4,28014,408,3485,646,Online,23,Yes,14478,2052,64107,0.12071830079052281,809,Average,0.021673716830108547
260,33,Male,143112,Student,South,Checking,1,4162,336,6261,6915,Mobile,20,No,16101,3123,61737,0.09401805641411065,664,Average,0.3155326267757761
261,46,Female,126081,Self-Employed,North,Savings,1,21264,345,3281,2786,Branch,1,Yes,19960,4307,55656,0.7643308437444859,413,Poor,0.22205957021712297
262,20,Female,82497,Unemployed,Central,Savings,2,40285,160,4828,3985,Mobile,6,No,4769,2589,17769,0.6837721152727977,427,Good,0.3417163834299044
263,37,Female,25362,Self-Employed,North,Savings,2,9395,288,7055,7815,Mobile,25,No,4199,1695,14365,0.45064246257803653,703,Poor,0.278926437578389
264,53,Male,119254,Self-Employed,South,Checking,3,1608,63,7816,2218,Branch,16,Yes,9364,1854,23659,0.4294838119234722,754,Average,0.11545566286030196
265,36,Male,28250,Student,South,Checking,3,28256,450,1638,8685,Mobile,16,Yes,13662,2644,12101,0.6607830811140781,714,Good,0.20865577008734293
266,43,Male,88354,Student,East,Savings,1,9076,340,6513,4733,Branch,6,Yes,12463,2707,49963,0.555403115857291,496,Good,0.08778630898141482
267,20,Male,56368,Student,Central,Checking,2,34908,334,6378,275,Online,15,No,16482,790,64251,0.20250236273552458,811,Good,0.5302830946779263
268,36,Male,64109,Professional,East,Checking,2,13353,442,2548,6256,Branch,27,Yes,13579,4043,82508,0.8753246181965693,774,Poor,0.8277210802679145
269,37,Female,100589,Unemployed,Central,Savings,4,27754,218,1618,4865,Online,7,No,14354,283,14256,0.7032116147741438,789,Poor,0.5723973926269582
270,49,Female,77645,Self-Employed,North,Savings,4,5874,267,5302,4419,Mobile,7,No,5904,1368,66982,0.6515294413615337,597,Average,0.32468473380502916
271,24,Male,76997,Unemployed,North,Savings,4,5996,328,1842,3625,Mobile,12,Yes,16972,1414,74492,0.4764213737738754,314,Good,0.8464132732087278
272,69,Male,47426,Self-Employed,East,Savings,4,22307,28,9994,583,Online,1,No,18911,1792,84680,0.9456261015651354,382,Good,0.15341542313319267
273,58,Male,137632,Self-Employed,West,Checking,3,47465,358,4274,6437,Branch,2,Yes,19639,1029,90254,0.010851486539458222,648,Poor,0.826140205291389
274,50,Male,132637,Self-Employed,South,Savings,4,9173,301,1431,8603,Online,17,Yes,7563,2340,72608,0.6983878160565682,455,Poor,0.6168783627817906
275,57,Male,59023,Self-Employed,East,Checking,2,40003,243,9341,5505,Mobile,17,Yes,2221,3219,3650,0.9826592845905767,505,Good,0.2004928100379092
276,56,Female,142268,Retired,East,Savings,1,6196,58,2314,6810,Online,8,No,12184,1939,63854,0.5907898962062355,733,Good,0.20798458037180867
277,35,Female,79267,Retired,North,Savings,1,8917,274,8976,4925,Online,4,Yes,5246,4676,45011,0.5933078862058389,797,Average,0.058823203388326806
278,57,Female,44892,Professional,South,Savings,1,49379,176,9858,5436,Online,13,No,9028,772,51450,0.7938916067372308,377,Poor,0.8856290286878404
279,18,Male,79232,Student,East,Savings,3,1738,309,560,9485,Mobile,26,Yes,18315,808,68510,0.0239250654176143,570,Poor,0.7514352706556139
280,28,Male,139952,Self-Employed,North,Savings,1,15183,323,9355,617,Branch,13,Yes,308,92,59975,0.11555966008794039,830,Poor,0.9324305871737844
281,45,Female,129211,Unemployed,North,Savings,3,24871,213,4040,8555,Branch,11,Yes,5646,4911,88980,0.8456662615619466,716,Poor,0.22641885249521654
282,42,Female,114897,Retired,East,Checking,3,11892,49,3764,5036,Mobile,12,No,17614,819,13132,0.6569099132086221,476,Poor,0.0451151535385762
283,67,Male,79225,Student,East,Checking,1,37491,332,2321,8507,Mobile,24,Yes,16926,1863,75606,0.9826552148193939,639,Poor,0.49470815745693475
284,40,Female,36007,Professional,North,Checking,3,1657,366,6830,6569,Online,14,Yes,2655,4482,62433,0.40735503917987803,594,Poor,0.3151930806605078
285,48,Female,99777,Student,East,Checking,4,24696,254,6797,2699,Branch,21,No,5757,2941,24720,0.4469870811906649,324,Average,0.4146532371605486
286,47,Male,64858,Self-Employed,South,Checking,4,20110,465,3268,4787,Branch,1,Yes,4521,1863,9607,0.6638207874488731,615,Average,0.46388098230039054
287,59,Female,65073,Student,North,Checking,4,10301,11,8458,4539,Branch,9,Yes,1823,3865,7531,0.18065759435350792,363,Poor,0.7927972762491913
288,52,Female,109438,Self-Employed,North,Checking,3,23572,263,6441,6027,Mobile,3,No,9565,2821,63182,0.28804761276856716,643,Average,0.7169846645625542
289,24,Female,110042,Retired,East,Savings,4,31335,92,7882,1227,Branch,7,No,11979,884,61545,0.8603686115415725,597,Good,0.7793653861534775
290,33,Male,103098,Retired,East,Checking,1,25421,435,6683,2461,Online,15,Yes,7907,3392,26236,0.8029603254448969,633,Good,0.22675033754242235
291,43,Female,40239,Self-Employed,East,Savings,1,3164,476,658,446,Branch,7,Yes,5269,92,44613,0.5710697424865162,645,Poor,0.041449506036535855
292,65,Female,82969,Unemployed,South,Checking,3,42106,193,3849,7213,Branch,11,No,12355,3903,43381,0.35870962306298604,724,Poor,0.8779006845263178
293,69,Female,33065,Retired,North,Checking,3,46015,459,1653,7065,Online,16,Yes,9773,1147,9184,0.6362435862174081,754,Average,0.37343427494935677
294,66,Male,130951,Unemployed,West,Savings,4,40570,34,4709,7062,Online,26,Yes,13130,1647,25044,0.17251652502935166,559,Poor,0.3346644999507572
295,19,Male,61291,Self-Employed,South,Savings,2,5631,9,7884,8941,Mobile,26,No,5937,4644,5971,0.4331527605506994,419,Poor,0.7384380982667331
296,18,Female,58805,Self-Employed,South,Savings,1,36997,364,5321,8556,Mobile,12,No,10308,4081,89187,0.5030022073465982,836,Good,0.12126881363024111
297,65,Male,118831,Retired,North,Savings,2,21898,473,5401,477,Online,27,Yes,9219,3451,46617,0.4614791861909412,660,Average,0.3697419993344627
298,29,Female,38443,Unemployed,West,Savings,4,38997,373,2561,3041,Branch,20,No,5044,486,13675,0.4187039487914991,713,Average,0.4587295759142406
299,22,Male,29290,Self-Employed,North,Checking,3,32732,204,2638,7037,Branch,24,No,19592,4121,46496,0.37561131442033835,493,Poor,0.9873140875104898
300,54,Male,20211,Retired,South,Savings,4,28951,11,7483,6405,Online,8,No,13156,4462,98295,0.5781923352566535,381,Poor,0.7700174465667254
301,49,Female,103634,Self-Employed,East,Savings,2,24009,171,5991,3910,Mobile,13,No,12004,2662,16498,0.3575873927473716,594,Good,0.863364788907039
302,26,Female,39072,Student,North,Savings,4,45598,390,3690,2174,Online,2,Yes,10394,3757,32203,0.5896546609695039,543,Poor,0.8208531475196096
303,58,Female,63290,Student,North,Checking,3,49264,175,1856,9531,Branch,8,Yes,11003,2629,73476,0.5199231657047048,611,Good,0.28603260095563343
304,52,Male,105186,Retired,East,Savings,2,6196,400,6996,3766,Branch,15,Yes,8010,586,62358,0.35321082917278523,663,Poor,0.17310127154419308
305,36,Female,35115,Self-Employed,West,Savings,4,34689,32,2831,3477,Mobile,12,No,3438,4673,5389,0.7847769270428194,486,Average,0.9405940499106226
306,65,Male,25149,Retired,West,Savings,3,22171,112,8272,1934,Mobile,27,Yes,16188,3044,91347,0.04287020587254542,520,Average,0.061703925772279455
307,33,Male,61992,Professional,North,Checking,4,30483,151,7472,9163,Mobile,5,No,9085,1241,36877,0.26956115139319015,468,Good,0.5692979495264552
308,20,Female,37716,Retired,East,Savings,4,29115,288,8779,6443,Online,2,No,10239,2886,49731,0.4954520278353777,790,Average,0.3360743902535617
309,37,Male,117724,Retired,North,Checking,3,23154,103,2048,7320,Mobile,12,No,15925,632,61126,0.912770951567105,334,Good,0.7231115310341526
310,41,Female,33621,Student,East,Checking,3,41617,80,468,4275,Online,6,No,15213,4989,7878,0.07207291152819717,770,Average,0.2548146871433856
311,50,Male,26820,Student,South,Savings,4,21413,96,1058,9584,Online,27,No,13464,2459,3927,0.5837323831873947,681,Average,0.7642216979466075
312,41,Female,149728,Self-Employed,East,Checking,1,36746,478,8549,4989,Online,8,No,8979,899,97964,0.17005368383704778,741,Good,0.4427136965602948
